Date,Time,Zone,Device,PPM,VOC
12/22/2021,04:36,Zone1,T2,552,23
12/22/2021,04:36,Zone2,T1,584,28
12/22/2021,04:36,Zone2,T2,408,1
12/22/2021,04:36,Zone1,T3,0,0
12/22/2021,04:36,Zone1,T4,0,0
12/22/2021,04:38,Zone1,T1,569,25
12/22/2021,04:38,Zone1,T2,552,23
12/22/2021,04:38,Zone2,T1,578,27
12/22/2021,04:38,Zone2,T2,437,5
12/22/2021,04:38,Zone1,T3,0,0
12/22/2021,04:38,Zone1,T4,0,0
12/22/2021,04:39,Zone1,T1,539,21
12/22/2021,04:39,Zone1,T2,552,23
12/22/2021,04:39,Zone2,T1,578,27
12/22/2021,04:39,Zone2,T2,625,34
12/22/2021,04:40,Zone1,T1,602,30
12/22/2021,04:40,Zone1,T2,552,23
12/22/2021,04:40,Zone2,T1,602,30
12/22/2021,04:40,Zone2,T2,487,13
12/22/2021,04:40,Zone1,T3,0,0
12/22/2021,04:40,Zone1,T4,0,0
12/22/2021,04:41,Zone1,T1,546,22
12/22/2021,04:41,Zone1,T2,552,23
12/22/2021,04:41,Zone2,T1,605,31
12/22/2021,04:41,Zone2,T2,418,2
12/22/2021,04:41,Zone1,T3,0,0
12/22/2021,04:41,Zone1,T4,0,0
12/22/2021,04:42,Zone1,T1,478,11
12/22/2021,04:42,Zone1,T2,552,23
12/22/2021,04:42,Zone2,T1,605,31
12/22/2021,04:42,Zone2,T2,520,18
12/22/2021,04:42,Zone1,T3,0,0
12/22/2021,04:42,Zone1,T4,0,0
12/22/2021,04:43,Zone1,T1,597,30
12/22/2021,04:43,Zone1,T2,552,23
12/22/2021,04:43,Zone2,T1,584,28
12/22/2021,04:43,Zone2,T2,411,1
12/22/2021,04:43,Zone1,T3,0,0
12/22/2021,04:43,Zone1,T4,0,0
12/22/2021,04:45,Zone1,T1,493,14
12/22/2021,04:45,Zone1,T2,552,23
12/22/2021,04:45,Zone2,T1,620,33
12/22/2021,04:45,Zone2,T2,428,4
12/22/2021,04:45,Zone1,T3,0,0
12/22/2021,04:45,Zone1,T4,0,0
12/22/2021,04:46,Zone1,T1,505,15
12/22/2021,04:46,Zone1,T2,552,23
12/22/2021,04:46,Zone2,T1,614,32
12/22/2021,04:46,Zone2,T2,540,21
12/22/2021,04:46,Zone1,T3,0,0
12/22/2021,04:46,Zone1,T4,0,0
12/22/2021,04:48,Zone1,T1,480,12
12/22/2021,04:48,Zone1,T2,552,23
12/22/2021,04:48,Zone2,T1,597,30
12/22/2021,04:48,Zone2,T2,400,0
12/22/2021,04:49,Zone1,T1,569,25
12/22/2021,04:49,Zone1,T2,552,23
12/22/2021,04:49,Zone2,T1,552,23
12/22/2021,04:49,Zone2,T2,561,24
12/22/2021,04:49,Zone1,T3,0,0
12/22/2021,04:49,Zone1,T4,0,0
12/22/2021,04:50,Zone1,T1,556,23
12/22/2021,04:50,Zone1,T2,552,23
12/22/2021,04:50,Zone2,T1,566,25
12/22/2021,04:50,Zone2,T2,433,5
12/22/2021,04:50,Zone1,T3,0,0
12/22/2021,04:50,Zone1,T4,0,0
12/22/2021,04:52,Zone1,T1,588,28
12/22/2021,04:52,Zone1,T2,552,23
12/22/2021,04:52,Zone2,T1,584,28
12/22/2021,04:52,Zone2,T2,443,6
12/22/2021,04:52,Zone1,T3,0,0
12/22/2021,04:52,Zone1,T4,0,0
12/22/2021,04:57,Zone1,T1,496,14
12/22/2021,04:57,Zone1,T2,552,23
12/22/2021,04:57,Zone2,T1,549,22
12/22/2021,04:57,Zone2,T2,426,3
12/22/2021,04:59,Zone1,T1,542,21
12/22/2021,04:59,Zone1,T2,552,23
12/22/2021,04:59,Zone2,T1,592,29
12/22/2021,04:59,Zone2,T2,472,10
12/22/2021,04:59,Zone1,T3,0,0
12/22/2021,04:59,Zone1,T4,0,0
12/22/2021,05:01,Zone1,T1,553,23
12/22/2021,05:01,Zone1,T2,552,23
12/22/2021,05:02,Zone1,T1,515,17
12/22/2021,05:02,Zone1,T2,552,23
12/22/2021,05:02,Zone2,T1,545,22
12/22/2021,05:02,Zone2,T2,405,0
12/22/2021,05:02,Zone1,T3,0,0
12/22/2021,05:02,Zone1,T4,0,0
12/22/2021,05:05,Zone1,T1,581,27
12/22/2021,05:05,Zone1,T2,552,23
12/22/2021,05:05,Zone2,T1,549,22
12/22/2021,05:05,Zone2,T2,518,17
12/22/2021,05:05,Zone1,T3,0,0
12/22/2021,05:05,Zone1,T4,0,0
12/22/2021,05:06,Zone1,T1,483,12
12/22/2021,05:06,Zone1,T2,552,23
12/22/2021,05:06,Zone2,T1,527,19
12/22/2021,05:06,Zone2,T2,462,9
12/22/2021,05:06,Zone1,T3,0,0
12/22/2021,05:06,Zone1,T4,0,0
12/22/2021,05:07,Zone1,T1,500,15
12/22/2021,05:07,Zone1,T2,552,23
12/22/2021,05:07,Zone2,T1,570,25
12/22/2021,05:07,Zone2,T2,422,3
12/22/2021,05:07,Zone1,T3,0,0
12/22/2021,05:07,Zone1,T4,0,0
12/22/2021,05:08,Zone1,T1,546,22
12/22/2021,05:08,Zone1,T2,552,23
12/22/2021,05:08,Zone2,T1,560,24
12/22/2021,05:08,Zone2,T2,602,30
12/22/2021,05:08,Zone1,T3,0,0
12/22/2021,05:08,Zone1,T4,0,0
12/22/2021,05:09,Zone1,T1,540,21
12/22/2021,05:09,Zone1,T2,552,23
12/22/2021,05:09,Zone2,T1,549,22
12/22/2021,05:09,Zone2,T2,436,5
12/22/2021,05:09,Zone1,T3,0,0
12/22/2021,05:09,Zone1,T4,0,0
12/22/2021,05:10,Zone1,T1,464,9
12/22/2021,05:10,Zone1,T2,552,23
12/22/2021,05:10,Zone2,T1,534,20
12/22/2021,05:10,Zone2,T2,520,18
12/22/2021,05:10,Zone1,T3,0,0
12/22/2021,05:10,Zone1,T4,0,0
12/22/2021,05:11,Zone1,T1,591,29
12/22/2021,05:11,Zone1,T2,552,23
12/22/2021,05:11,Zone2,T1,552,23
12/22/2021,05:11,Zone2,T2,478,11
12/22/2021,05:11,Zone1,T3,0,0
12/22/2021,05:11,Zone1,T4,0,0
12/22/2021,05:12,Zone1,T1,500,15
12/22/2021,05:12,Zone1,T2,552,23
12/22/2021,05:12,Zone2,T1,566,25
12/22/2021,05:12,Zone2,T2,407,1
12/22/2021,05:12,Zone1,T3,0,0
12/22/2021,05:12,Zone1,T4,0,0
12/22/2021,05:14,Zone1,T1,505,15
12/22/2021,05:14,Zone1,T2,552,23
12/22/2021,05:14,Zone2,T1,534,20
12/22/2021,05:14,Zone2,T2,436,5
12/22/2021,05:14,Zone1,T3,0,0
12/22/2021,05:14,Zone1,T4,0,0
12/22/2021,05:15,Zone1,T1,529,19
12/22/2021,05:15,Zone1,T2,552,23
12/22/2021,05:15,Zone2,T1,552,23
12/22/2021,05:15,Zone2,T2,637,36
12/22/2021,05:17,Zone1,T1,612,32
12/22/2021,05:17,Zone1,T2,552,23
12/22/2021,05:17,Zone2,T1,566,25
12/22/2021,05:17,Zone2,T2,432,4
12/22/2021,05:17,Zone1,T3,0,0
12/22/2021,05:17,Zone1,T4,0,0
12/22/2021,05:18,Zone1,T1,537,20
12/22/2021,05:18,Zone1,T2,552,23
12/22/2021,05:18,Zone2,T1,545,22
12/22/2021,05:18,Zone2,T2,534,20
12/22/2021,05:18,Zone1,T3,0,0
12/22/2021,05:18,Zone1,T4,0,0
12/22/2021,05:19,Zone1,T1,466,10
12/22/2021,05:19,Zone1,T2,552,23
12/22/2021,05:19,Zone2,T1,570,25
12/22/2021,05:19,Zone2,T2,420,3
12/22/2021,05:19,Zone1,T3,0,0
12/22/2021,05:19,Zone1,T4,0,0
12/22/2021,05:20,Zone1,T1,556,23
12/22/2021,05:20,Zone1,T2,552,23
12/22/2021,05:20,Zone2,T1,570,25
12/22/2021,05:20,Zone2,T2,613,32
12/22/2021,05:20,Zone1,T3,0,0
12/22/2021,05:20,Zone1,T4,0,0
12/22/2021,05:21,Zone1,T1,533,20
12/22/2021,05:21,Zone1,T2,552,23
12/22/2021,05:21,Zone2,T1,584,28
12/22/2021,05:21,Zone2,T2,461,9
12/22/2021,05:21,Zone1,T3,0,0
12/22/2021,05:21,Zone1,T4,0,0
12/22/2021,05:23,Zone1,T1,620,33
12/22/2021,05:23,Zone1,T2,552,23
12/22/2021,05:23,Zone2,T1,584,28
12/22/2021,05:23,Zone2,T2,476,11
12/22/2021,05:23,Zone1,T3,0,0
12/22/2021,05:23,Zone1,T4,0,0
12/22/2021,05:24,Zone1,T1,641,36
12/22/2021,05:24,Zone1,T2,552,23
12/22/2021,05:24,Zone2,T1,602,30
12/22/2021,05:24,Zone2,T2,439,5
12/22/2021,05:24,Zone1,T3,0,0
12/22/2021,05:24,Zone1,T4,0,0
12/22/2021,05:25,Zone1,T1,553,23
12/22/2021,05:25,Zone1,T2,552,23
12/22/2021,05:25,Zone2,T1,560,24
12/22/2021,05:25,Zone2,T2,547,22
12/22/2021,05:25,Zone1,T3,0,0
12/22/2021,05:25,Zone1,T4,0,0
12/22/2021,05:26,Zone1,T1,624,34
12/22/2021,05:26,Zone1,T2,552,23
12/22/2021,05:26,Zone2,T1,575,26
12/22/2021,05:26,Zone2,T2,443,6
12/22/2021,05:26,Zone1,T3,0,0
12/22/2021,05:26,Zone1,T4,0,0
12/22/2021,05:28,Zone1,T1,534,20
12/22/2021,05:28,Zone1,T2,552,23
12/22/2021,05:28,Zone2,T1,620,33
12/22/2021,05:28,Zone2,T2,480,12
12/22/2021,05:28,Zone1,T3,0,0
12/22/2021,05:28,Zone1,T4,0,0
12/22/2021,05:29,Zone1,T1,620,33
12/22/2021,05:29,Zone1,T2,552,23
12/22/2021,05:29,Zone2,T1,570,25
12/22/2021,05:29,Zone2,T2,674,41
12/22/2021,05:29,Zone1,T3,0,0
12/22/2021,05:29,Zone1,T4,0,0
12/22/2021,05:31,Zone1,T1,518,17
12/22/2021,05:31,Zone1,T2,552,23
12/22/2021,05:31,Zone2,T1,605,31
12/22/2021,05:31,Zone2,T2,526,19
12/22/2021,05:31,Zone1,T3,0,0
12/22/2021,05:31,Zone1,T4,0,0
12/22/2021,05:32,Zone1,T1,501,15
12/22/2021,05:32,Zone1,T2,552,23
12/22/2021,05:32,Zone2,T1,592,29
12/22/2021,05:32,Zone2,T2,526,19
12/22/2021,05:32,Zone1,T3,0,0
12/22/2021,05:32,Zone1,T4,0,0
12/22/2021,05:33,Zone1,T1,640,36
12/22/2021,05:33,Zone1,T2,552,23
12/22/2021,05:33,Zone2,T1,570,25
12/22/2021,05:33,Zone2,T2,456,8
12/22/2021,05:33,Zone1,T3,0,0
12/22/2021,05:33,Zone1,T4,0,0
12/22/2021,05:34,Zone1,T1,542,21
12/22/2021,05:34,Zone1,T2,552,23
12/22/2021,05:34,Zone2,T1,597,30
12/22/2021,05:34,Zone2,T2,613,32
12/22/2021,05:34,Zone1,T3,0,0
12/22/2021,05:34,Zone1,T4,0,0
12/22/2021,05:35,Zone1,T1,539,21
12/22/2021,05:35,Zone1,T2,552,23
12/22/2021,05:35,Zone2,T1,614,32
12/22/2021,05:35,Zone2,T2,455,8
12/22/2021,05:35,Zone1,T3,0,0
12/22/2021,05:35,Zone1,T4,0,0
12/22/2021,05:38,Zone1,T1,666,40
12/22/2021,05:38,Zone1,T2,552,23
12/22/2021,05:38,Zone2,T1,614,32
12/22/2021,05:38,Zone2,T2,492,14
12/22/2021,05:38,Zone1,T3,0,0
12/22/2021,05:38,Zone1,T4,0,0
12/22/2021,05:39,Zone1,T1,618,33
12/22/2021,05:39,Zone1,T2,552,23
12/22/2021,05:39,Zone2,T1,614,32
12/22/2021,05:39,Zone2,T2,565,25
12/22/2021,05:39,Zone1,T3,0,0
12/22/2021,05:39,Zone1,T4,0,0
12/22/2021,05:40,Zone1,T1,539,21
12/22/2021,05:40,Zone1,T2,552,23
12/22/2021,05:40,Zone2,T1,605,31
12/22/2021,05:40,Zone2,T2,456,8
12/22/2021,05:40,Zone1,T3,0,0
12/22/2021,05:40,Zone1,T4,0,0
12/22/2021,05:43,Zone1,T1,531,19
12/22/2021,05:43,Zone1,T2,552,23
12/22/2021,05:43,Zone2,T1,614,32
12/22/2021,05:43,Zone2,T2,668,40
12/22/2021,05:43,Zone1,T3,0,0
12/22/2021,05:43,Zone1,T4,0,0
12/22/2021,05:44,Zone1,T1,523,18
12/22/2021,05:44,Zone1,T2,552,23
12/22/2021,05:44,Zone2,T1,605,31
12/22/2021,05:44,Zone2,T2,495,14
12/22/2021,05:44,Zone1,T3,0,0
12/22/2021,05:44,Zone1,T4,0,0
12/22/2021,05:45,Zone1,T1,659,39
12/22/2021,05:45,Zone1,T2,552,23
12/22/2021,05:45,Zone2,T1,597,30
12/22/2021,05:45,Zone2,T2,679,42
12/22/2021,05:45,Zone1,T3,0,0
12/22/2021,05:45,Zone1,T4,0,0
12/22/2021,05:46,Zone1,T1,589,28
12/22/2021,05:46,Zone1,T2,552,23
12/22/2021,05:46,Zone2,T1,614,32
12/22/2021,05:46,Zone2,T2,508,16
12/22/2021,05:46,Zone1,T3,0,0
12/22/2021,05:46,Zone1,T4,0,0
12/22/2021,05:47,Zone1,T1,519,18
12/22/2021,05:47,Zone1,T2,552,23
12/22/2021,05:47,Zone2,T1,605,31
12/22/2021,05:47,Zone2,T2,455,8
12/22/2021,05:47,Zone1,T3,0,0
12/22/2021,05:47,Zone1,T4,0,0
12/22/2021,05:48,Zone1,T1,653,38
12/22/2021,05:48,Zone1,T2,552,23
12/22/2021,05:48,Zone2,T1,620,33
12/22/2021,05:48,Zone2,T2,573,26
12/22/2021,05:49,Zone1,T1,575,26
12/22/2021,05:49,Zone1,T2,552,23
12/22/2021,05:49,Zone2,T1,584,28
12/22/2021,05:49,Zone2,T2,465,9
12/22/2021,05:50,Zone1,T1,555,23
12/22/2021,05:50,Zone1,T2,552,23
12/22/2021,05:50,Zone2,T1,575,26
12/22/2021,05:50,Zone2,T2,631,35
12/22/2021,05:50,Zone1,T3,0,0
12/22/2021,05:50,Zone1,T4,0,0
12/22/2021,05:51,Zone1,T1,652,38
12/22/2021,05:51,Zone1,T2,552,23
12/22/2021,05:51,Zone2,T1,584,28
12/22/2021,05:51,Zone2,T2,480,12
12/22/2021,05:52,Zone1,T1,615,32
12/22/2021,05:52,Zone1,T2,552,23
12/22/2021,05:52,Zone2,T1,614,32
12/22/2021,05:52,Zone2,T2,682,42
12/22/2021,05:52,Zone1,T3,0,0
12/22/2021,05:52,Zone1,T4,0,0
12/22/2021,05:53,Zone1,T1,536,20
12/22/2021,05:53,Zone1,T2,552,23
12/22/2021,05:53,Zone2,T1,545,22
12/22/2021,05:53,Zone2,T2,483,12
12/22/2021,05:53,Zone1,T3,0,0
12/22/2021,05:53,Zone1,T4,0,0
12/22/2021,05:54,Zone1,T1,618,33
12/22/2021,05:54,Zone1,T2,552,23
12/22/2021,05:54,Zone2,T1,570,25
12/22/2021,05:54,Zone2,T2,691,44
12/22/2021,05:54,Zone1,T3,0,0
12/22/2021,05:54,Zone1,T4,0,0
12/22/2021,05:55,Zone1,T1,615,32
12/22/2021,05:55,Zone1,T2,552,23
12/22/2021,05:56,Zone1,T1,505,15
12/22/2021,05:56,Zone1,T2,552,23
12/22/2021,05:56,Zone2,T1,597,30
12/22/2021,05:56,Zone2,T2,462,9
12/22/2021,05:56,Zone1,T3,0,0
12/22/2021,05:56,Zone1,T4,0,0
12/22/2021,05:57,Zone1,T1,692,44
12/22/2021,05:57,Zone1,T2,552,23
12/22/2021,05:57,Zone2,T1,570,25
12/22/2021,05:57,Zone2,T2,569,25
12/22/2021,05:57,Zone1,T3,0,0
12/22/2021,05:57,Zone1,T4,0,0
12/22/2021,05:58,Zone1,T1,603,30
12/22/2021,05:58,Zone1,T2,552,23
12/22/2021,05:58,Zone2,T1,584,28
12/22/2021,05:58,Zone2,T2,465,9
12/22/2021,05:58,Zone1,T3,0,0
12/22/2021,05:58,Zone1,T4,0,0
12/22/2021,05:59,Zone1,T1,545,22
12/22/2021,05:59,Zone1,T2,552,23
12/22/2021,05:59,Zone2,T1,597,30
12/22/2021,05:59,Zone2,T2,637,36
12/22/2021,05:59,Zone1,T3,0,0
12/22/2021,05:59,Zone1,T4,0,0
12/22/2021,06:00,Zone1,T1,643,37
12/22/2021,06:00,Zone1,T2,552,23
12/22/2021,06:00,Zone2,T1,552,23
12/22/2021,06:00,Zone2,T2,483,12
12/22/2021,06:01,Zone1,T1,617,33
12/22/2021,06:01,Zone1,T2,552,23
12/22/2021,06:01,Zone2,T1,566,25
12/22/2021,06:01,Zone2,T2,718,48
12/22/2021,06:01,Zone1,T3,0,0
12/22/2021,06:01,Zone1,T4,0,0
12/22/2021,06:02,Zone1,T1,529,19
12/22/2021,06:02,Zone1,T2,552,23
12/22/2021,06:02,Zone2,T1,584,28
12/22/2021,06:02,Zone2,T2,507,16
12/22/2021,06:03,Zone1,T1,617,33
12/22/2021,06:03,Zone1,T2,552,23
12/22/2021,06:03,Zone2,T1,584,28
12/22/2021,06:03,Zone2,T2,542,21
12/22/2021,06:03,Zone1,T3,0,0
12/22/2021,06:03,Zone1,T4,0,0
12/22/2021,06:04,Zone1,T1,638,36
12/22/2021,06:04,Zone1,T2,552,23
12/22/2021,06:04,Zone2,T1,552,23
12/22/2021,06:04,Zone2,T2,551,23
12/22/2021,06:04,Zone1,T3,0,0
12/22/2021,06:04,Zone1,T4,0,0
12/22/2021,06:05,Zone1,T1,561,24
12/22/2021,06:05,Zone1,T2,552,23
12/22/2021,06:05,Zone2,T1,570,25
12/22/2021,06:05,Zone2,T2,456,8
12/22/2021,06:05,Zone1,T3,0,0
12/22/2021,06:05,Zone1,T4,0,0
12/22/2021,06:06,Zone1,T1,638,36
12/22/2021,06:06,Zone1,T2,552,23
12/22/2021,06:06,Zone2,T1,552,23
12/22/2021,06:06,Zone2,T2,602,30
12/22/2021,06:06,Zone1,T3,0,0
12/22/2021,06:06,Zone1,T4,0,0
12/22/2021,06:07,Zone1,T1,600,30
12/22/2021,06:07,Zone1,T2,552,23
12/22/2021,06:07,Zone2,T1,575,26
12/22/2021,06:07,Zone2,T2,465,9
12/22/2021,06:07,Zone1,T3,0,0
12/22/2021,06:07,Zone1,T4,0,0
12/22/2021,06:08,Zone1,T1,529,19
12/22/2021,06:08,Zone1,T2,552,23
12/22/2021,06:08,Zone2,T1,531,19
12/22/2021,06:08,Zone2,T2,674,41
12/22/2021,06:08,Zone1,T3,0,0
12/22/2021,06:08,Zone1,T4,0,0
12/22/2021,06:09,Zone1,T1,519,18
12/22/2021,06:09,Zone1,T2,552,23
12/22/2021,06:09,Zone2,T1,560,24
12/22/2021,06:09,Zone2,T2,495,14
12/22/2021,06:09,Zone1,T3,0,0
12/22/2021,06:09,Zone1,T4,0,0
12/22/2021,06:10,Zone1,T1,633,35
12/22/2021,06:10,Zone1,T2,552,23
12/22/2021,06:10,Zone2,T1,566,25
12/22/2021,06:10,Zone2,T2,715,47
12/22/2021,06:11,Zone1,T1,502,15
12/22/2021,06:11,Zone1,T2,552,23
12/22/2021,06:11,Zone2,T1,560,24
12/22/2021,06:11,Zone2,T2,498,14
12/22/2021,06:11,Zone1,T3,0,0
12/22/2021,06:11,Zone1,T4,0,0
12/22/2021,06:12,Zone1,T1,688,43
12/22/2021,06:12,Zone1,T2,552,23
12/22/2021,06:12,Zone2,T1,552,23
12/22/2021,06:12,Zone2,T2,646,37
12/22/2021,06:12,Zone1,T3,0,0
12/22/2021,06:12,Zone1,T4,0,0
12/22/2021,06:13,Zone1,T1,641,36
12/22/2021,06:13,Zone1,T2,552,23
12/22/2021,06:13,Zone2,T1,566,25
12/22/2021,06:13,Zone2,T2,516,17
12/22/2021,06:13,Zone1,T3,0,0
12/22/2021,06:13,Zone1,T4,0,0
12/22/2021,06:14,Zone1,T1,600,30
12/22/2021,06:14,Zone1,T2,552,23
12/22/2021,06:14,Zone2,T1,552,23
12/22/2021,06:14,Zone2,T2,461,9
12/22/2021,06:14,Zone1,T3,0,0
12/22/2021,06:14,Zone1,T4,0,0
12/22/2021,06:15,Zone1,T1,665,40
12/22/2021,06:15,Zone1,T2,552,23
12/22/2021,06:15,Zone2,T1,575,26
12/22/2021,06:15,Zone2,T2,569,25
12/22/2021,06:15,Zone1,T3,0,0
12/22/2021,06:15,Zone1,T4,0,0
12/22/2021,06:16,Zone1,T1,637,36
12/22/2021,06:16,Zone1,T2,552,23
12/22/2021,06:16,Zone2,T1,540,21
12/22/2021,06:16,Zone2,T2,460,9
12/22/2021,06:16,Zone1,T3,0,0
12/22/2021,06:16,Zone1,T4,0,0
12/22/2021,06:17,Zone1,T1,574,26
12/22/2021,06:17,Zone1,T2,552,23
12/22/2021,06:17,Zone2,T1,575,26
12/22/2021,06:17,Zone2,T2,613,32
12/22/2021,06:17,Zone1,T3,0,0
12/22/2021,06:17,Zone1,T4,0,0
12/22/2021,06:18,Zone1,T1,502,15
12/22/2021,06:18,Zone1,T2,552,23
12/22/2021,06:19,Zone1,T1,686,43
12/22/2021,06:19,Zone1,T2,552,23
12/22/2021,06:19,Zone2,T1,523,18
12/22/2021,06:19,Zone2,T2,668,40
12/22/2021,06:19,Zone1,T3,0,0
12/22/2021,06:19,Zone1,T4,0,0
12/22/2021,06:20,Zone1,T1,620,33
12/22/2021,06:20,Zone1,T2,552,23
12/22/2021,06:20,Zone2,T1,531,19
12/22/2021,06:20,Zone2,T2,491,13
12/22/2021,06:20,Zone1,T3,0,0
12/22/2021,06:20,Zone1,T4,0,0
12/22/2021,06:21,Zone1,T1,592,29
12/22/2021,06:21,Zone1,T2,552,23
12/22/2021,06:21,Zone2,T1,560,24
12/22/2021,06:21,Zone2,T2,710,47
12/22/2021,06:21,Zone1,T3,0,0
12/22/2021,06:21,Zone1,T4,0,0
12/22/2021,06:22,Zone1,T1,620,33
12/22/2021,06:22,Zone1,T2,552,23
12/22/2021,06:22,Zone2,T1,560,24
12/22/2021,06:22,Zone2,T2,530,19
12/22/2021,06:22,Zone1,T3,0,0
12/22/2021,06:22,Zone1,T4,0,0
12/22/2021,06:23,Zone1,T1,529,19
12/22/2021,06:23,Zone1,T2,552,23
12/22/2021,06:23,Zone2,T1,560,24
12/22/2021,06:23,Zone2,T2,462,9
12/22/2021,06:23,Zone1,T3,0,0
12/22/2021,06:23,Zone1,T4,0,0
12/22/2021,06:24,Zone1,T1,520,18
12/22/2021,06:24,Zone1,T2,552,23
12/22/2021,06:24,Zone2,T1,519,18
12/22/2021,06:24,Zone2,T2,573,26
12/22/2021,06:24,Zone1,T3,0,0
12/22/2021,06:24,Zone1,T4,0,0
12/22/2021,06:25,Zone1,T1,660,39
12/22/2021,06:25,Zone1,T2,552,23
12/22/2021,06:25,Zone2,T1,560,24
12/22/2021,06:25,Zone2,T2,460,9
12/22/2021,06:26,Zone1,T1,631,35
12/22/2021,06:26,Zone1,T2,552,23
12/22/2021,06:26,Zone2,T1,560,24
12/22/2021,06:26,Zone2,T2,630,35
12/22/2021,06:26,Zone1,T3,0,0
12/22/2021,06:26,Zone1,T4,0,0
12/22/2021,06:27,Zone1,T1,529,19
12/22/2021,06:27,Zone1,T2,552,23
12/22/2021,06:27,Zone2,T1,527,19
12/22/2021,06:27,Zone2,T2,470,10
12/22/2021,06:27,Zone1,T3,0,0
12/22/2021,06:27,Zone1,T4,0,0
12/22/2021,06:28,Zone1,T1,614,32
12/22/2021,06:28,Zone1,T2,552,23
12/22/2021,06:28,Zone2,T1,540,21
12/22/2021,06:28,Zone2,T2,659,39
12/22/2021,06:28,Zone1,T3,0,0
12/22/2021,06:28,Zone1,T4,0,0
12/22/2021,06:29,Zone1,T1,597,30
12/22/2021,06:29,Zone1,T2,552,23
12/22/2021,06:29,Zone2,T1,549,22
12/22/2021,06:29,Zone2,T2,492,14
12/22/2021,06:29,Zone1,T3,0,0
12/22/2021,06:29,Zone1,T4,0,0
12/22/2021,06:31,Zone1,T1,653,38
12/22/2021,06:31,Zone1,T2,552,23
12/22/2021,06:31,Zone2,T1,534,20
12/22/2021,06:31,Zone2,T2,492,14
12/22/2021,06:31,Zone1,T3,0,0
12/22/2021,06:31,Zone1,T4,0,0
12/22/2021,06:33,Zone1,T1,551,23
12/22/2021,06:33,Zone1,T2,552,23
12/22/2021,06:33,Zone2,T1,549,22
12/22/2021,06:33,Zone2,T2,538,21
12/22/2021,06:33,Zone1,T3,0,0
12/22/2021,06:33,Zone1,T4,0,0
12/22/2021,06:34,Zone1,T1,653,38
12/22/2021,06:34,Zone1,T2,552,23
12/22/2021,06:34,Zone2,T1,566,25
12/22/2021,06:34,Zone2,T2,464,9
12/22/2021,06:34,Zone1,T3,0,0
12/22/2021,06:34,Zone1,T4,0,0
12/22/2021,06:35,Zone1,T1,612,32
12/22/2021,06:35,Zone1,T2,552,23
12/22/2021,06:35,Zone2,T1,549,22
12/22/2021,06:35,Zone2,T2,573,26
12/22/2021,06:35,Zone1,T3,0,0
12/22/2021,06:35,Zone1,T4,0,0
12/22/2021,06:36,Zone1,T1,503,15
12/22/2021,06:36,Zone1,T2,552,23
12/22/2021,06:37,Zone1,T1,612,32
12/22/2021,06:37,Zone1,T2,552,23
12/22/2021,06:37,Zone2,T1,552,23
12/22/2021,06:37,Zone2,T2,623,33
12/22/2021,06:37,Zone1,T3,0,0
12/22/2021,06:37,Zone1,T4,0,0
12/22/2021,06:38,Zone1,T1,551,23
12/22/2021,06:38,Zone1,T2,552,23
12/22/2021,06:38,Zone2,T1,552,23
12/22/2021,06:38,Zone2,T2,475,11
12/22/2021,06:38,Zone1,T3,0,0
12/22/2021,06:38,Zone1,T4,0,0
12/22/2021,06:40,Zone1,T1,591,29
12/22/2021,06:40,Zone1,T2,552,23
12/22/2021,06:40,Zone2,T1,531,19
12/22/2021,06:40,Zone2,T2,486,13
12/22/2021,06:41,Zone1,T1,575,26
12/22/2021,06:41,Zone1,T2,552,23
12/22/2021,06:41,Zone2,T1,549,22
12/22/2021,06:41,Zone2,T2,705,46
12/22/2021,06:41,Zone1,T3,0,0
12/22/2021,06:41,Zone1,T4,0,0
12/22/2021,06:42,Zone1,T1,483,12
12/22/2021,06:42,Zone1,T2,552,23
12/22/2021,06:42,Zone2,T1,540,21
12/22/2021,06:42,Zone2,T2,491,13
12/22/2021,06:42,Zone1,T3,0,0
12/22/2021,06:42,Zone1,T4,0,0
12/22/2021,06:43,Zone1,T1,472,10
12/22/2021,06:43,Zone1,T2,552,23
12/22/2021,06:43,Zone2,T1,496,14
12/22/2021,06:43,Zone2,T2,460,9
12/22/2021,06:43,Zone1,T3,0,0
12/22/2021,06:43,Zone1,T4,0,0
12/22/2021,06:44,Zone1,T1,523,18
12/22/2021,06:44,Zone1,T2,552,23
12/22/2021,06:44,Zone2,T1,534,20
12/22/2021,06:44,Zone2,T2,554,23
12/22/2021,06:44,Zone1,T3,0,0
12/22/2021,06:44,Zone1,T4,0,0
12/22/2021,06:45,Zone1,T1,452,7
12/22/2021,06:45,Zone1,T2,552,23
12/22/2021,06:45,Zone2,T1,519,18
12/22/2021,06:45,Zone2,T2,456,8
12/22/2021,06:45,Zone1,T3,0,0
12/22/2021,06:45,Zone1,T4,0,0
12/22/2021,06:47,Zone1,T1,500,15
12/22/2021,06:47,Zone1,T2,552,23
12/22/2021,06:47,Zone2,T1,477,11
12/22/2021,06:47,Zone2,T2,461,9
12/22/2021,06:47,Zone1,T3,0,0
12/22/2021,06:47,Zone1,T4,0,0
12/22/2021,06:48,Zone1,T1,446,7
12/22/2021,06:48,Zone1,T2,552,23
12/22/2021,06:48,Zone2,T1,493,14
12/22/2021,06:48,Zone2,T2,641,36
12/22/2021,06:48,Zone1,T3,0,0
12/22/2021,06:48,Zone1,T4,0,0
